age,species
23,animal_redfox
23,animal_arcticfox
23,animal_husky
23,animal_otherdog
23,animal_tiger
37,animal_tiger
37,animal_rabbit
20,animal_riverotter
15,animal_otherdog
15,animal_domesticcat
15,animal_deer
15,animal_bat
27,animal_wolf
27,animal_kitsune
27,animal_cheetah
27,animal_otherfeline
20,animal_wolf
20,animal_redfox
20,animal_tiger
20,animal_deer
20,animal_pandabear
21,animal_otherdog
21,animal_otherdog
21,animal_domesticcat
21,animal_bat
22,animal_wolf
22,animal_otherfox
22,animal_lion
22,animal_domesticcat
16,animal_domesticcat
20,animal_husky
19,animal_dragon
24,animal_domesticcat
21,animal_dragon
21,animal_other
24,animal_rabbit
19,animal_wolf
19,animal_husky
21,animal_dragon
20,animal_redfox
24,animal_wolf
24,animal_redfox
24,animal_germanshepherd
20,animal_wolf
28,animal_tiger
20,animal_wolf
20,animal_kitsune
20,animal_dragon
21,animal_domesticcat
25,animal_deer
16,animal_otherfox
21,animal_wolf
21,animal_jackal
21,animal_dragon
21,animal_lizard
21,animal_othermustelid
21,animal_other
21,animal_hyaena
18,animal_husky
19,animal_otherdog
19,animal_dragon
21,animal_otherfox
21,animal_husky
20,animal_wolf
19,animal_tiger
19,animal_dragon
18,animal_otherfeline
18,animal_raccoon
21,animal_otherdog
41,animal_wolf
41,animal_domesticcat
26,animal_germanshepherd
32,animal_dragon
32,animal_otherbear
17,animal_wolf
17,animal_kitsune
17,animal_domesticcat
17,animal_dragon
17,animal_mouse
17,animal_hyaena
18,animal_tiger
26,animal_redfox
26,animal_otherdog
26,animal_othercanine
26,animal_other
26,animal_dragon
22,animal_husky
19,animal_raccoon
19,animal_wolf
19,animal_otherdog
19,animal_othercanine
15,animal_germanshepherd
15,animal_husky
25,animal_dragon
25,animal_wolf
25,animal_coyote
20,animal_wolf
20,animal_redfox
22,animal_otherfox
19,animal_kitsune
19,animal_domesticcat
34,animal_wolf
20,animal_kangaroo
23,animal_wolf
25,animal_leopard
29,animal_squirrel
24,animal_raccoon
20,animal_wolf
19,animal_wolf
19,animal_redfox
19,animal_husky
19,animal_lion
19,animal_deer
19,animal_other
19,animal_griffin
22,animal_other
27,animal_wolf
27,animal_otherdog
27,animal_other
27,animal_wolf
27,animal_rabbit
29,animal_other
20,animal_wolf
23,animal_redfox
22,animal_wolf
15,animal_otherungulate
15,animal_mouse
29,animal_wolf
29,animal_arcticfox
29,animal_germanshepherd
29,animal_husky
29,animal_lion
29,animal_brownbear
27,animal_other
25,animal_other
21,animal_husky
19,animal_otherfox
19,animal_deer
22,animal_wolf
22,animal_skunk
21,animal_wolf
18,animal_other
16,animal_husky
16,animal_redfox
26,animal_otherfeline
26,animal_other
23,animal_otherdog
23,animal_domesticcat
15,animal_domesticcat
20,animal_wolf
25,animal_dragon
20,animal_riverotter
20,animal_rabbit
16,animal_wolf
16,animal_redfox
16,animal_domesticcat
16,animal_bat
21,animal_wolf
21,animal_riverotter
20,animal_coyote
20,animal_tiger
20,animal_domesticcat
16,animal_husky
16,animal_domesticcat
16,animal_deer
18,animal_wolf
18,animal_panther
23,animal_otherdog
34,animal_rat
16,animal_redfox
16,animal_domesticcat
16,animal_other
19,animal_wolf
19,animal_other
28,animal_wolf
28,animal_greyfox
28,animal_husky
28,animal_redpanda
28,animal_otherfeline
28,animal_griffin
30,animal_other
23,animal_husky
23,animal_horse
23,animal_other
19,animal_dragon
19,animal_rabbit
18,animal_othercanine
18,animal_dragon
18,animal_deer
36,animal_griffin
41,animal_otherdog
41,animal_dragon
24,animal_horse
24,animal_other
24,animal_wolf
24,animal_other
19,animal_wolf
31,animal_other
24,animal_wolf
18,animal_otherfox
18,animal_other
54,animal_otherbear
22,animal_other
23,animal_wolf
23,animal_otherdog
23,animal_dragon
23,animal_weasel
23,animal_deer
23,animal_other
19,animal_tiger
19,animal_snowleopard
26,animal_coyote
17,animal_wolf
46,animal_leopard
46,animal_snowleopard
46,animal_panther
46,animal_cheetah
46,animal_cougar
20,animal_redfox
19,animal_otherfox
19,animal_husky
19,animal_other
19,animal_bat
26,animal_polarbear
21,animal_wolf
21,animal_redfox
36,animal_otherdog
17,animal_other
25,animal_husky
25,animal_lion
25,animal_dragon
25,animal_grizzlybear
25,animal_mouse
34,animal_arcticfox
34,animal_otherdog
20,animal_wolf
20,animal_othercanine
20,animal_horse
20,animal_deer
19,animal_wolf
19,animal_arcticfox
19,animal_kitsune
19,animal_other
19,animal_rabbit
21,animal_redfox
36,animal_otherfox
36,animal_snowleopard
18,animal_husky
19,animal_redfox
20,animal_wolf
20,animal_panther
24,animal_dragon
35,animal_other
39,animal_rabbit
22,animal_wolf
19,animal_wolf
19,animal_dragon
19,animal_other
20,animal_wolf
20,animal_tiger
20,animal_snowleopard
20,animal_dragon
20,animal_other
21,animal_tiger
21,animal_lion
22,animal_wolf
23,animal_redfox
23,animal_arcticfox
20,animal_otherdog
21,animal_wolf
26,animal_other
19,animal_dragon
19,animal_lizard
19,animal_riverotter
19,animal_seaotter
59,animal_wolf
24,animal_dinosaur
28,animal_redfox
23,animal_otherfox
23,animal_dragon
23,animal_otherbird
39,animal_otherdog
22,animal_wolf
22,animal_husky
22,animal_husky
22,animal_snowleopard
17,animal_greyfox
29,animal_wolf
29,animal_coyote
29,animal_jackal
18,animal_husky
19,animal_wolf
25,animal_wolf
25,animal_otherdog
25,animal_otherreptile
28,animal_redfox
36,animal_wolf
36,animal_husky
18,animal_rabbit
18,animal_otherdog
24,animal_lizard
19,animal_tiger
19,animal_dragon
19,animal_lizard
19,animal_other
19,animal_otherbird
17,animal_redfox
23,animal_wolf
42,animal_tiger
42,animal_other
42,animal_wolf
20,animal_wolf
25,animal_redfox
25,animal_otherfeline
20,animal_wolf
20,animal_wolf
25,animal_lion
25,animal_dragon
25,animal_otherbear
21,animal_wolf
21,animal_snowleopard
21,animal_wolf
21,animal_domesticcat
18,animal_wolf
18,animal_kitsune
18,animal_otherfox
18,animal_snowleopard
18,animal_domesticcat
18,animal_dragon
18,animal_riverotter
18,animal_redpanda
18,animal_horse
18,animal_deer
18,animal_squirrel
18,animal_bat
18,animal_griffin
19,animal_redfox
31,animal_wolf
31,animal_otherfox
22,animal_rat
20,animal_dragon
20,animal_otherungulate
20,animal_lion
20,animal_seaotter
20,animal_horse
24,animal_rabbit
27,animal_raccoon
20,animal_husky
28,animal_kitsune
28,animal_tiger
24,animal_panther
23,animal_hyaena
23,animal_jackal
23,animal_dragon
28,animal_othercanine
28,animal_otherfeline
23,animal_wolf
23,animal_husky
32,animal_raptor
19,animal_otherfox
19,animal_domesticcat
27,animal_wolf
27,animal_other
20,animal_husky
31,animal_tiger
25,animal_snowleopard
17,animal_greyfox
19,animal_wolf
19,animal_husky
19,animal_other
21,animal_wolf
21,animal_coyote
21,animal_husky
21,animal_collie
21,animal_otherdog
21,animal_raptor
32,animal_otherfeline
32,animal_other
19,animal_othermusteloid
19,animal_otherbear
30,animal_pandabear
24,animal_other
18,animal_wolf
19,animal_redfox
20,animal_domesticcat
31,animal_redfox
31,animal_raccoon
17,animal_wolf
17,animal_other
22,animal_wolf
22,animal_husky
22,animal_tiger
22,animal_lion
22,animal_leopard
22,animal_snowleopard
22,animal_otherfeline
22,animal_dragon
25,animal_otherdog
20,animal_arcticfox
21,animal_lion
23,animal_redfox
23,animal_leopard
23,animal_hyaena
32,animal_wolf
32,animal_greyfox
32,animal_kitsune
22,animal_otherdog
21,animal_skunk
17,animal_dragon
20,animal_kitsune
20,animal_otherfox
29,animal_wolf
29,animal_dragon
29,animal_other
24,animal_husky
24,animal_domesticcat
24,animal_otherreptile
24,animal_skunk
20,animal_wolf
20,animal_husky
25,animal_other
19,animal_wolf
19,animal_othercanine
21,animal_lizard
21,animal_hyaena
20,animal_otherfox
21,animal_dragon
19,animal_otherfox
21,animal_other
21,animal_wolf
21,animal_lion
21,animal_dragon
21,animal_lizard
18,animal_kangaroo
31,animal_other
22,animal_wolf
22,animal_domesticcat
19,animal_otherfeline
19,animal_rat
19,animal_bat
26,animal_arcticfox
26,animal_kitsune
26,animal_redpanda
19,animal_husky
17,animal_wolf
17,animal_griffin
23,animal_dragon
23,animal_deer
23,animal_other
21,animal_other
21,animal_dragon
21,animal_bat
20,animal_tiger
23,animal_redfox
20,animal_wolf
25,animal_dragon
26,animal_wolf
24,animal_coyote
24,animal_germanshepherd
17,animal_wolf
25,animal_badger
18,animal_redfox
18,animal_husky
18,animal_tiger
18,animal_cheetah
18,animal_otherfeline
18,animal_horse
31,animal_tiger
31,animal_otherbird
19,animal_husky
26,animal_domesticcat
21,animal_wolf
25,animal_coyote
25,animal_dragon
23,animal_germanshepherd
29,animal_badger
18,animal_otherfox
18,animal_husky
25,animal_snowleopard
21,animal_weasel
25,animal_domesticcat
39,animal_wolf
39,animal_husky
39,animal_tiger
39,animal_lion
39,animal_horse
39,animal_brownbear
39,animal_grizzlybear
39,animal_otherbear
24,animal_otherdog
21,animal_rat
25,animal_lion
25,animal_pandabear
25,animal_other
26,animal_otherfox
23,animal_dragon
24,animal_wolf
24,animal_kitsune
24,animal_tiger
24,animal_leopard
24,animal_snowleopard
24,animal_panther
24,animal_redpanda
24,animal_deer
16,animal_husky
24,animal_dragon
19,animal_dragon
22,animal_wolf
22,animal_otherfox
15,animal_domesticcat
34,animal_wolf
34,animal_redfox
34,animal_greyfox
34,animal_arcticfox
34,animal_kitsune
34,animal_otherfox
19,animal_lion
19,animal_otherfeline
17,animal_domesticcat
17,animal_dragon
27,animal_otherfeline
27,animal_dragon
27,animal_otherbird
27,animal_bat
27,animal_griffin
18,animal_horse
23,animal_kitsune
22,animal_wolf
22,animal_snowleopard
22,animal_other
29,animal_dragon
29,animal_bat
48,animal_brownbear
48,animal_grizzlybear
48,animal_polarbear
18,animal_other
19,animal_redfox
19,animal_arcticfox
22,animal_wolf
22,animal_otherfox
17,animal_domesticcat
17,animal_otherbird
17,animal_riverotter
23,animal_otherdog
23,animal_pandabear
23,animal_other
16,animal_germanshepherd
18,animal_wolf
18,animal_redfox
18,animal_greyfox
18,animal_kitsune
18,animal_dragon
18,animal_lizard
18,animal_dinosaur
18,animal_otherreptile
18,animal_kangaroo
18,animal_bat
18,animal_griffin
22,animal_otherdog
22,animal_otherungulate
31,animal_other
21,animal_husky
21,animal_otherdog
25,animal_dragon
17,animal_wolf
20,animal_otherdog
19,animal_otherfeline
19,animal_lemur
22,animal_dragon
24,animal_wolf
21,animal_redfox
21,animal_otherungulate
33,animal_redfox
22,animal_husky
22,animal_cougar
22,animal_dragon
22,animal_rabbit
25,animal_panther
25,animal_otherungulate
19,animal_otherbear
19,animal_other
19,animal_rabbit
23,animal_other
31,animal_wolf
17,animal_wolf
17,animal_otherfeline
17,animal_other
17,animal_otherbird
17,animal_bat
18,animal_otherdog
44,animal_other
25,animal_otherfox
16,animal_redfox
23,animal_wolf
26,animal_rabbit
28,animal_redfox
28,animal_greyfox
28,animal_coyote
28,animal_tiger
28,animal_lion
28,animal_leopard
28,animal_snowleopard
28,animal_otherfeline
28,animal_otherungulate
28,animal_raptor
28,animal_otherprimate
51,animal_snowleopard
31,animal_husky
40,animal_rabbit
22,animal_wolf
22,animal_husky
23,animal_redfox
26,animal_arcticfox
24,animal_wolf
24,animal_tiger
38,animal_othercanine
38,animal_domesticcat
20,animal_griffin
18,animal_grizzlybear
18,animal_other
21,animal_tiger
21,animal_snowleopard
21,animal_panther
21,animal_domesticcat
25,animal_germanshepherd
25,animal_dragon
27,animal_otherfeline
27,animal_other
25,animal_wolf
19,animal_coyote
19,animal_other
21,animal_wolf
21,animal_otherdog
29,animal_rabbit
20,animal_badger
25,animal_redfox
25,animal_greyfox
26,animal_wolf
26,animal_dragon
26,animal_horse
26,animal_other
26,animal_otherbird
16,animal_wolf
35,animal_wolf
35,animal_otherfeline
17,animal_riverotter
25,animal_other
21,animal_wolf
33,animal_otherdog
33,animal_other
16,animal_wolf
18,animal_wolf
22,animal_wolf
22,animal_otherfox
22,animal_other
25,animal_wolf
18,animal_wolf
18,animal_tiger
23,animal_other
19,animal_kitsune
20,animal_wolf
1,animal_wolf
1,animal_husky
19,animal_domesticcat
19,animal_otherfox
16,animal_pandabear
16,animal_other
18,animal_arcticfox
18,animal_kitsune
20,animal_seaotter
19,animal_wolf
22,animal_hyaena
17,animal_otherfeline
17,animal_rabbit
21,animal_wolf
24,animal_dragon
24,animal_horse
21,animal_otherdog
22,animal_dragon
23,animal_hyaena
24,animal_cougar
24,animal_other
24,animal_wolf
24,animal_arcticfox
24,animal_kitsune
24,animal_germanshepherd
24,animal_husky
24,animal_tiger
24,animal_lion
24,animal_leopard
24,animal_snowleopard
24,animal_panther
24,animal_cheetah
24,animal_cougar
24,animal_domesticcat
24,animal_dragon
24,animal_horse
24,animal_grizzlybear
24,animal_pandabear
24,animal_polarbear
24,animal_monkey
19,animal_dragon
25,animal_dragon
25,animal_lizard
25,animal_otherungulate
25,animal_other
25,animal_bat
26,animal_other
22,animal_deer
22,animal_rabbit
20,animal_arcticfox
24,animal_dragon
24,animal_other
18,animal_wolf
18,animal_dragon
18,animal_other
23,animal_redfox
23,animal_dragon
26,animal_redfox
26,animal_rabbit
24,animal_otherbird
23,animal_otherdog
26,animal_raccoon
26,animal_kangaroo
26,animal_arcticfox
26,animal_husky
26,animal_wolf
26,animal_redfox
26,animal_arcticfox
26,animal_germanshepherd
26,animal_husky
26,animal_collie
26,animal_otherdog
26,animal_dragon
26,animal_weasel
26,animal_other
27,animal_otherfox
28,animal_grizzlybear
28,animal_rat
28,animal_kangaroo
28,animal_hyaena
27,animal_husky
27,animal_rat
18,animal_wolf
18,animal_husky
22,animal_redfox
20,animal_other
24,animal_wolf
24,animal_othercanine
24,animal_dragon
24,animal_other
24,animal_wolf
24,animal_coyote
24,animal_snowleopard
24,animal_dragon
24,animal_other
24,animal_tiger
24,animal_wolf
24,animal_redfox
24,animal_arcticfox
24,animal_kitsune
24,animal_jackal
24,animal_germanshepherd
24,animal_leopard
24,animal_panther
24,animal_dragon
24,animal_badger
24,animal_riverotter
24,animal_seaotter
24,animal_weasel
24,animal_horse
24,animal_raptor
24,animal_kangaroo
24,animal_hyaena
24,animal_bat
24,animal_griffin
21,animal_dragon
27,animal_wolf
22,animal_husky
32,animal_redfox
32,animal_hyaena
18,animal_wolf
20,animal_othercanine
20,animal_redfox
20,animal_redpanda
23,animal_other
21,animal_redfox
21,animal_skunk
32,animal_germanshepherd
32,animal_othercanine
32,animal_kangaroo
32,animal_hyaena
34,animal_otherfox
14,animal_other
21,animal_wolf
25,animal_wolf
25,animal_otherdog
25,animal_otherungulate
22,animal_wolf
23,animal_greyfox
23,animal_rabbit
24,animal_wolf
24,animal_snowleopard
24,animal_weasel
20,animal_redfox
20,animal_othercanine
20,animal_otherreptile
20,animal_other
19,animal_wolf
19,animal_germanshepherd
20,animal_wolf
20,animal_husky
20,animal_dragon
25,animal_other
32,animal_panther
32,animal_dragon
20,animal_wolf
24,animal_wolf
24,animal_husky
24,animal_brownbear
24,animal_grizzlybear
20,animal_panther
20,animal_domesticcat
20,animal_dragon
20,animal_lizard
20,animal_raccoon
21,animal_other
21,animal_otherbird
18,animal_deer
21,animal_other
22,animal_wolf
20,animal_husky
33,animal_horse
21,animal_otherungulate
19,animal_snowleopard
35,animal_otherdog
35,animal_other
27,animal_domesticcat
22,animal_dragon
22,animal_wolf
22,animal_domesticcat
21,animal_dragon
21,animal_other
17,animal_domesticcat
19,animal_pandabear
25,animal_wolf
25,animal_kitsune
25,animal_other
19,animal_redfox
21,animal_wolf
26,animal_bat
18,animal_raccoon
24,animal_snowleopard
24,animal_other
21,animal_wolf
21,animal_dragon
25,animal_redfox
25,animal_other
20,animal_wolf
23,animal_redfox
23,animal_riverotter
27,animal_otherreptile
23,animal_wolf
23,animal_domesticcat
18,animal_coyote
18,animal_othercanine
18,animal_other
20,animal_otherdog
20,animal_other
21,animal_otherfox
22,animal_coyote
22,animal_rabbit
16,animal_domesticcat
25,animal_wolf
25,animal_dragon
20,animal_othercanine
23,animal_dragon
23,animal_bat
23,animal_griffin
22,animal_raptor
22,animal_otherfeline
19,animal_raccoon
17,animal_arcticfox
35,animal_riverotter
22,animal_dragon
22,animal_arcticfox
16,animal_wolf
21,animal_wolf
30,animal_cheetah
25,animal_domesticcat
25,animal_pandabear
25,animal_other
23,animal_wolf
23,animal_redfox
23,animal_germanshepherd
25,animal_rat
25,animal_other
24,animal_lion
24,animal_domesticcat
24,animal_other
